lon,lat
-0.13700796726794806,51.4979468333249
-0.11707588118449053,51.502122853487606
-0.1030875702948606,51.50318102091663
-0.13911301017677147,51.542376363447346
0.03525765191503183,51.53706874416332
-0.1012314720905465,51.37095325236908
-0.30523652708075133,51.51267424607241
-0.09998917813751973,51.5383784157365
-0.04290595828462074,51.519057591810935
-0.2462809940202817,51.54954548702949
